Member_Account_No,Date,NĂM,THÁNG,Net Units Sold,Net Sales,Category Group,Brand,Store_No,Channel
,5/3/2024,2024,5,1,1101852,Bra,ELLE,PDM007,Online
,5/3/2024,2024,5,1,1166667,Bra,ELLE,PDM007,Online
PDM0013143,5/4/2024,2024,5,1,2164352,Sleepwear,Guy Laroche,PDM001,Offline
PDM0017132,5/4/2024,2024,5,1,2342593,Sleepwear,Guy Laroche,PDM001,Offline
PDM0002044,5/4/2024,2024,5,1,944445,Bra,ELLE,PDM001,Offline
PDM0002044,5/4/2024,2024,5,1,960185,Bra,ELLE,PDM001,Offline
PDM0002044,5/4/2024,2024,5,1,1156944,Bra,ELLE,PDM001,Offline
PDM0002044,5/4/2024,2024,5,1,2117130,Sleepwear,Guy Laroche,PDM001,Offline
PDM0002044,5/4/2024,2024,5,1,944444,Bra,ELLE,PDM001,Offline
PDM0002044,5/4/2024,2024,5,1,2164352,Sleepwear,Guy Laroche,PDM001,Offline
PDM0006428,5/4/2024,2024,5,2,616667,Underwear,ELLE,PDM002,Offline
PDM0006428,5/4/2024,2024,5,1,1091667,Bra,Guy Laroche,PDM002,Offline
PDM0006428,5/4/2024,2024,5,1,933333,Bra,ELLE,PDM002,Offline
PDM0006428,5/4/2024,2024,5,1,1583333,Others,AnneBra,PDM002,Offline
PDM0017128,5/4/2024,2024,5,1,954075,Bra,ELLE,PDM002,Offline
PDM0017128,5/4/2024,2024,5,1,332222,Underwear,ELLE,PDM002,Offline
PDM0017128,5/4/2024,2024,5,1,332222,Underwear,ELLE,PDM002,Offline
PDM0017128,5/4/2024,2024,5,1,332222,Underwear,ELLE,PDM002,Offline
PDM0017128,5/4/2024,2024,5,1,954074,Bra,ELLE,PDM002,Offline
,5/4/2024,2024,5,1,1842593,Shapewear,Miraclesuit,PDM003,Offline
PDM0017124,5/4/2024,2024,5,1,325000,Underwear,ELLE,PDM003,Offline
PDM0017124,5/4/2024,2024,5,1,325000,Underwear,ELLE,PDM003,Offline
PDM0017124,5/4/2024,2024,5,1,933333,Bra,ELLE,PDM003,Offline
PDM0017124,5/4/2024,2024,5,1,1000000,Bra,ELLE,PDM003,Offline
PDM0017124,5/4/2024,2024,5,1,1016667,Bra,ELLE,PDM003,Offline
PDM0017124,5/4/2024,2024,5,1,832500,Underwear,ELLE,PDM003,Offline
PDM0017125,5/4/2024,2024,5,1,1201112,Bra,ELLE,PDM003,Offline
PDM0017125,5/4/2024,2024,5,1,1201111,Bra,ELLE,PDM003,Offline
PDM0017125,5/4/2024,2024,5,1,332222,Underwear,ELLE,PDM003,Offline
PDM0017125,5/4/2024,2024,5,1,332222,Underwear,ELLE,PDM003,Offline
PDM0017126,5/4/2024,2024,5,1,2416666,Others,AnneBra,PDM003,Offline
PDM0017126,5/4/2024,2024,5,1,2491667,Others,AnneBra,PDM003,Offline
PDM0017127,5/4/2024,2024,5,1,1158518,Shapewear,Miraclesuit,PDM003,Offline
PDM0017127,5/4/2024,2024,5,1,1158519,Shapewear,Miraclesuit,PDM003,Offline
PDM0005333,5/4/2024,2024,5,1,983332,Bra,Guy Laroche,PDM003,Offline
PDM0005333,5/4/2024,2024,5,1,1041667,Bra,Guy Laroche,PDM003,Offline
PDM0005333,5/4/2024,2024,5,1,1041667,Bra,Guy Laroche,PDM003,Offline
PDM0005333,5/4/2024,2024,5,1,1041667,Bra,Guy Laroche,PDM003,Offline
PDM0017129,5/4/2024,2024,5,1,2385185,Shapewear,Guy Laroche,PDM003,Offline
PDM0017130,5/4/2024,2024,5,1,343055,Underwear,ELLE,PDM003,Offline
PDM0017130,5/4/2024,2024,5,1,1240278,Bra,ELLE,PDM003,Offline
PDM0008858,5/4/2024,2024,5,1,375000,Underwear,Guy Laroche,PDM003,Offline
PDM0008858,5/4/2024,2024,5,1,375000,Underwear,Guy Laroche,PDM003,Offline
PDM0008858,5/4/2024,2024,5,1,375000,Underwear,Guy Laroche,PDM003,Offline
PDM0008858,5/4/2024,2024,5,1,375000,Underwear,Guy Laroche,PDM003,Offline
PDM0008858,5/4/2024,2024,5,1,375000,Underwear,Guy Laroche,PDM003,Offline
PDM0008858,5/4/2024,2024,5,1,383333,Underwear,Naomi&Nicole,PDM003,Offline
PDM0010573,5/4/2024,2024,5,1,1486574,Shapewear,Naomi&Nicole,PDM003,Offline
PDM0010573,5/4/2024,2024,5,1,925926,Bra,ELLE,PDM003,Offline
PDM0017131,5/4/2024,2024,5,1,740741,Shapewear,ELLE,PDM003,Offline
PDM0008522,5/4/2024,2024,5,1,1050000,Bra,ELLE,PDM003,Offline
PDM0006940,5/4/2024,2024,5,1,1000000,Bra,ELLE,PDM003,Offline
PDM0006940,5/4/2024,2024,5,1,1041667,Bra,ELLE,PDM003,Offline
PDM0006940,5/4/2024,2024,5,1,1000000,Bra,ELLE,PDM003,Offline
,5/5/2024,2024,5,1,2490740,Others,AnneBra,PDM001,Offline
,5/5/2024,2024,5,1,2268519,Others,AnneBra,PDM001,Offline
PDM0017136,5/5/2024,2024,5,1,1055556,Bra,ELLE,PDM001,Offline
PDM0000786,5/5/2024,2024,5,1,2038426,Others,AnneBra,PDM001,Offline
PDM0017137,5/5/2024,2024,5,1,1486574,Shapewear,Naomi&Nicole,PDM002,Offline
,5/5/2024,2024,5,1,1379630,Shapewear,Miraclesuit,PDM003,Offline
PDM0009186,5/5/2024,2024,5,1,925926,Bra,ELLE,PDM003,Offline
PDM0009186,5/5/2024,2024,5,1,874074,Bra,ELLE,PDM003,Offline
PDM0009186,5/5/2024,2024,5,1,925926,Bra,ELLE,PDM003,Offline
PDM0009186,5/5/2024,2024,5,1,925926,Bra,ELLE,PDM003,Offline
PDM0005507,5/5/2024,2024,5,1,1252223,Bra,ELLE,PDM003,Offline
PDM0005507,5/5/2024,2024,5,1,954074,Bra,ELLE,PDM003,Offline
PDM0005507,5/5/2024,2024,5,1,349259,Underwear,ELLE,PDM003,Offline
PDM0005507,5/5/2024,2024,5,1,349259,Underwear,ELLE,PDM003,Offline
PDM0005507,5/5/2024,2024,5,1,391852,Underwear,Naomi&Nicole,PDM003,Offline
PDM0006333,5/5/2024,2024,5,1,888889,Bra,ELLE,PDM003,Offline
PDM0006333,5/5/2024,2024,5,1,888889,Bra,ELLE,PDM003,Offline
PDM0006333,5/5/2024,2024,5,1,888889,Bra,ELLE,PDM003,Offline
,5/5/2024,2024,5,1,342593,Underwear,ELLE,PDM004,Offline
PDM0017138,5/5/2024,2024,5,1,349260,Underwear,ELLE,PDM008,Offline
PDM0017138,5/5/2024,2024,5,1,315185,Underwear,ELLE,PDM008,Offline
PDM0017138,5/5/2024,2024,5,1,1039259,Bra,ELLE,PDM008,Offline
PDM0017138,5/5/2024,2024,5,1,1039259,Bra,ELLE,PDM008,Offline
,5/5/2024,2024,5,1,2407407,Sleepwear,Guy Laroche,PDM008,Offline
PDM0007538,5/5/2024,2024,5,1,1002778,Bra,Guy Laroche,PDM008,Offline
,5/5/2024,2024,5,1,1111111,Bra,ELLE,PDM008,Offline
,5/6/2024,2024,5,1,1037037,Bra,ELLE,PDM001,Offline
,5/6/2024,2024,5,1,1166667,Bra,ELLE,PDM001,Offline
,5/6/2024,2024,5,1,361111,Underwear,ELLE,PDM001,Offline
PDM0003377,5/6/2024,2024,5,1,1224999,Bra,ELLE,PDM001,Offline
PDM0003377,5/6/2024,2024,5,1,2416667,Others,AnneBra,PDM001,Offline
PDM0003377,5/6/2024,2024,5,1,1241667,Shapewear,Miraclesuit,PDM001,Offline
PDM0017144,5/6/2024,2024,5,1,306945,Underwear,ELLE,PDM001,Offline
PDM0017144,5/6/2024,2024,5,1,1149074,Shapewear,Miraclesuit,PDM001,Offline
PDM0017144,5/6/2024,2024,5,1,291204,Underwear,ELLE,PDM001,Offline
PDM0017144,5/6/2024,2024,5,1,960185,Bra,ELLE,PDM001,Offline
PDM0017144,5/6/2024,2024,5,1,983796,Bra,ELLE,PDM001,Offline
PDM0017144,5/6/2024,2024,5,1,983796,Bra,ELLE,PDM001,Offline
PDM0017144,5/6/2024,2024,5,1,1566204,Shapewear,Miraclesuit,PDM001,Offline
PDM0000991,5/6/2024,2024,5,1,874074,Bra,ELLE,PDM003,Offline
PDM0000991,5/6/2024,2024,5,1,874074,Bra,ELLE,PDM003,Offline
PDM0000991,5/6/2024,2024,5,1,874074,Bra,ELLE,PDM003,Offline
PDM0002283,5/6/2024,2024,5,1,408333,Underwear,AnneBra,PDM003,Offline
PDM0002283,5/6/2024,2024,5,1,325000,Underwear,ELLE,PDM003,Offline
PDM0002283,5/6/2024,2024,5,1,1241667,Shapewear,Miraclesuit,PDM003,Offline
PDM0004276,5/6/2024,2024,5,1,383333,Underwear,Naomi&Nicole,PDM003,Offline
PDM0004276,5/6/2024,2024,5,2,766667,Underwear,Naomi&Nicole,PDM003,Offline
,5/6/2024,2024,5,1,1166667,Bra,ELLE,PDM003,Offline
,5/6/2024,2024,5,1,425926,Underwear,Naomi&Nicole,PDM003,Offline
PDM0008635,5/6/2024,2024,5,1,925925,Bra,ELLE,PDM003,Offline
PDM0008635,5/6/2024,2024,5,1,342593,Underwear,ELLE,PDM003,Offline
PDM0017141,5/6/2024,2024,5,1,2470370,Others,AnneBra,PDM003,Offline
PDM0017143,5/6/2024,2024,5,3,2760000,Bra,ELLE,PDM003,Offline
PDM0017139,5/6/2024,2024,5,1,2206296,Others,AnneBra,PDM006,Online
PDM0017140,5/6/2024,2024,5,1,1074074,Bra,ELLE,PDM006,Online
PDM0017142,5/6/2024,2024,5,1,944444,Bra,ELLE,PDM006,Online
PDM0017092,5/6/2024,2024,5,1,985185,Bra,ELLE,PDM006,Online
PDM0017092,5/6/2024,2024,5,1,985185,Bra,ELLE,PDM006,Online
PDM0015958,5/6/2024,2024,5,1,1175000,Bra,Guy Laroche,PDM008,Offline
PDM0015958,5/6/2024,2024,5,1,1216667,Shapewear,Miraclesuit,PDM008,Offline
PDM0015510,5/7/2024,2024,5,1,2291666,Sleepwear,Guy Laroche,PDM001,Offline
PDM0015510,5/7/2024,2024,5,1,2166667,Sleepwear,Guy Laroche,PDM001,Offline
PDM0017147,5/7/2024,2024,5,1,944445,Bra,ELLE,PDM002,Offline
PDM0017147,5/7/2024,2024,5,1,944444,Bra,ELLE,PDM002,Offline
PDM0017147,5/7/2024,2024,5,1,2164352,Sleepwear,Guy Laroche,PDM002,Offline
PDM0017147,5/7/2024,2024,5,1,2164352,Sleepwear,Guy Laroche,PDM002,Offline
PDM0013381,5/7/2024,2024,5,1,740741,Shapewear,ELLE,PDM003,Offline
PDM0013381,5/7/2024,2024,5,1,1587963,Others,AnneBra,PDM003,Offline
PDM0017146,5/7/2024,2024,5,1,2241666,Sleepwear,Guy Laroche,PDM003,Offline
PDM0017146,5/7/2024,2024,5,1,2241667,Sleepwear,Guy Laroche,PDM003,Offline
PDM0014178,5/7/2024,2024,5,1,1458333,Shapewear,Naomi&Nicole,PDM003,Offline
PDM0014178,5/7/2024,2024,5,1,1216667,Shapewear,Miraclesuit,PDM003,Offline
PDM0014178,5/7/2024,2024,5,2,2433333,Shapewear,Miraclesuit,PDM003,Offline
PDM0001602,5/7/2024,2024,5,1,358334,Underwear,Guy Laroche,PDM003,Offline
PDM0001602,5/7/2024,2024,5,1,950000,Bra,Guy Laroche,PDM003,Offline
PDM0001602,5/7/2024,2024,5,1,1175000,Bra,Guy Laroche,PDM003,Offline
PDM0001602,5/7/2024,2024,5,1,983333,Bra,Guy Laroche,PDM003,Offline
PDM0001602,5/7/2024,2024,5,1,358333,Underwear,Guy Laroche,PDM003,Offline
PDM0001602,5/7/2024,2024,5,1,408333,Underwear,Guy Laroche,PDM003,Offline
PDM0017148,5/7/2024,2024,5,1,1310647,Shapewear,Miraclesuit,PDM003,Offline
PDM0017148,5/7/2024,2024,5,1,404630,Underwear,Naomi&Nicole,PDM003,Offline
PDM0017148,5/7/2024,2024,5,1,404630,Underwear,Naomi&Nicole,PDM003,Offline
,5/7/2024,2024,5,1,1564815,Shapewear,Naomi&Nicole,PDM004,Offline
PDM0001311,5/7/2024,2024,5,1,900000,Bra,ELLE,PDM006,Online
PDM0001311,5/7/2024,2024,5,1,900000,Bra,ELLE,PDM006,Online
PDM0001311,5/7/2024,2024,5,1,900000,Bra,ELLE,PDM006,Online
PDM0001311,5/7/2024,2024,5,3,2800000,Bra,ELLE,PDM006,Online
PDM0001311,5/7/2024,2024,5,1,325000,Underwear,ELLE,PDM006,Online
PDM0001311,5/7/2024,2024,5,1,325000,Underwear,ELLE,PDM006,Online
PDM0007438,5/7/2024,2024,5,1,985185,Bra,ELLE,PDM006,Online
PDM0001311,5/7/2024,2024,5,-1,-900000,Bra,ELLE,PDM006,Online
PDM0001311,5/7/2024,2024,5,-1,-900000,Bra,ELLE,PDM006,Online
PDM0001311,5/7/2024,2024,5,-1,-900000,Bra,ELLE,PDM006,Online
PDM0001311,5/7/2024,2024,5,-3,-2800000,Bra,ELLE,PDM006,Online
PDM0001311,5/7/2024,2024,5,-1,-325000,Underwear,ELLE,PDM006,Online
PDM0001311,5/7/2024,2024,5,-1,-325000,Underwear,ELLE,PDM006,Online
PDM0001311,5/7/2024,2024,5,1,850001,Bra,ELLE,PDM006,Online
PDM0001311,5/7/2024,2024,5,1,850000,Bra,ELLE,PDM006,Online
PDM0001311,5/7/2024,2024,5,1,850000,Bra,ELLE,PDM006,Online
PDM0001311,5/7/2024,2024,5,3,2644444,Bra,ELLE,PDM006,Online
PDM0001311,5/7/2024,2024,5,1,306944,Underwear,ELLE,PDM006,Online
PDM0001311,5/7/2024,2024,5,1,306944,Underwear,ELLE,PDM006,Online
PDM0008141,5/7/2024,2024,5,1,1175000,Bra,ELLE,PDM006,Online
PDM0008141,5/7/2024,2024,5,1,933333,Bra,ELLE,PDM006,Online
PDM0010216,5/7/2024,2024,5,1,1050000,Bra,ELLE,PDM006,Online
PDM0010216,5/7/2024,2024,5,1,1225000,Bra,ELLE,PDM006,Online
PDM0017087,5/7/2024,2024,5,-1,-1252222,Bra,ELLE,PDM006,Online
PDM0017087,5/7/2024,2024,5,-1,-954074,Bra,ELLE,PDM006,Online
,5/7/2024,2024,5,1,907778,Bra,ELLE,PDM007,Online
,5/7/2024,2024,5,1,1027037,Bra,ELLE,PDM007,Online
,5/7/2024,2024,5,1,975926,Bra,ELLE,PDM007,Online
,5/7/2024,2024,5,1,975926,Bra,ELLE,PDM007,Online
,5/7/2024,2024,5,1,992963,Bra,ELLE,PDM007,Online
,5/7/2024,2024,5,1,907778,Bra,ELLE,PDM007,Online
,5/7/2024,2024,5,1,1011482,Bra,ELLE,PDM007,Online
,5/7/2024,2024,5,1,917037,Bra,ELLE,PDM007,Online
,5/7/2024,2024,5,1,917037,Bra,ELLE,PDM007,Online
,5/7/2024,2024,5,1,1101852,Bra,ELLE,PDM007,Online
,5/7/2024,2024,5,1,1115147,Bra,ELLE,PDM007,Online
,5/7/2024,2024,5,1,1023742,Bra,ELLE,PDM007,Online
PDM0017145,5/7/2024,2024,5,1,1022223,Bra,ELLE,PDM008,Offline
PDM0017145,5/7/2024,2024,5,1,954074,Bra,ELLE,PDM008,Offline
PDM0017145,5/7/2024,2024,5,1,1022222,Bra,ELLE,PDM008,Offline
,5/7/2024,2024,5,1,361111,Underwear,ELLE,PDM008,Offline
PDM0001324,5/7/2024,2024,5,1,1055555,Bra,ELLE,PDM008,Offline
PDM0001324,5/7/2024,2024,5,1,1055556,Bra,ELLE,PDM008,Offline
PDM0012547,5/8/2024,2024,5,1,888889,Bra,ELLE,PDM001,Offline
,5/8/2024,2024,5,1,361111,Underwear,ELLE,PDM002,Offline
PDM0006562,5/8/2024,2024,5,1,1201112,Bra,ELLE,PDM003,Offline
PDM0006562,5/8/2024,2024,5,1,1201111,Bra,ELLE,PDM003,Offline
PDM0006562,5/8/2024,2024,5,1,1039259,Bra,ELLE,PDM003,Offline
PDM0011630,5/8/2024,2024,5,1,1225000,Bra,ELLE,PDM003,Offline
PDM0013897,5/8/2024,2024,5,1,1379630,Shapewear,Miraclesuit,PDM004,Offline
PDM0017149,5/8/2024,2024,5,1,2129630,Others,AnneBra,PDM006,Online
PDM0017150,5/8/2024,2024,5,2,1970370,Bra,ELLE,PDM006,Online
,5/8/2024,2024,5,1,184260,Underwear,ELLE,PDM007,Online
,5/8/2024,2024,5,1,184259,Underwear,ELLE,PDM007,Online
PDM0017151,5/9/2024,2024,5,2,1794444,Bra,Guy Laroche,PDM001,Offline
PDM0017151,5/9/2024,2024,5,1,1031019,Bra,Guy Laroche,PDM001,Offline
PDM0017151,5/9/2024,2024,5,1,1015278,Bra,Guy Laroche,PDM001,Offline
PDM0017151,5/9/2024,2024,5,1,1015278,Bra,Guy Laroche,PDM001,Offline
PDM0017151,5/9/2024,2024,5,1,897222,Bra,Guy Laroche,PDM001,Offline
PDM0017151,5/9/2024,2024,5,1,897222,Bra,Guy Laroche,PDM001,Offline
PDM0017151,5/9/2024,2024,5,1,897222,Bra,Guy Laroche,PDM001,Offline
PDM0016957,5/9/2024,2024,5,1,925925,Bra,ELLE,PDM001,Offline
PDM0016957,5/9/2024,2024,5,1,342593,Underwear,ELLE,PDM001,Offline
PDM0017156,5/9/2024,2024,5,1,1108333,Bra,ELLE,PDM001,Offline
PDM0017156,5/9/2024,2024,5,1,343056,Underwear,ELLE,PDM001,Offline
PDM0017158,5/9/2024,2024,5,1,1002778,Bra,Guy Laroche,PDM001,Offline
PDM0017158,5/9/2024,2024,5,1,1002778,Bra,Guy Laroche,PDM001,Offline
PDM0017152,5/9/2024,2024,5,1,1442593,Shapewear,Miraclesuit,PDM003,Offline
,5/9/2024,2024,5,1,925000,Underwear,ELLE,PDM003,Offline
PDM0017157,5/9/2024,2024,5,1,954074,Bra,ELLE,PDM003,Offline
PDM0017157,5/9/2024,2024,5,1,920000,Bra,ELLE,PDM003,Offline
PDM0017157,5/9/2024,2024,5,1,1098889,Bra,Guy Laroche,PDM003,Offline
PDM0017157,5/9/2024,2024,5,1,332222,Underwear,ELLE,PDM003,Offline
PDM0017159,5/9/2024,2024,5,1,1891204,Shapewear,Miraclesuit,PDM003,Offline
PDM0007972,5/9/2024,2024,5,1,2083333,Others,AnneBra,PDM004,Offline
,5/9/2024,2024,5,1,1055555,Bra,Guy Laroche,PDM004,Offline
,5/9/2024,2024,5,1,1305556,Bra,Guy Laroche,PDM004,Offline
PDM0017153,5/9/2024,2024,5,1,1037037,Bra,ELLE,PDM006,Online
PDM0017154,5/9/2024,2024,5,1,1074074,Bra,ELLE,PDM006,Online
,5/9/2024,2024,5,-1,-1194444,Bra,Guy Laroche,PDM007,Online
,5/9/2024,2024,5,1,1194444,Bra,Guy Laroche,PDM007,Online
PDM0002065,5/9/2024,2024,5,1,1037037,Bra,ELLE,PDM008,Offline
PDM0004495,5/10/2024,2024,5,1,1055556,Bra,ELLE,PDM001,Offline
PDM0004495,5/10/2024,2024,5,1,1073148,Bra,ELLE,PDM001,Offline
PDM0017161,5/10/2024,2024,5,1,1201111,Bra,ELLE,PDM001,Offline
PDM0017161,5/10/2024,2024,5,1,954074,Bra,ELLE,PDM001,Offline
PDM0001593,5/10/2024,2024,5,1,2342593,Sleepwear,Guy Laroche,PDM001,Offline
PDM0001593,5/10/2024,2024,5,1,2342593,Sleepwear,Guy Laroche,PDM001,Offline
PDM0001972,5/10/2024,2024,5,1,325000,Underwear,ELLE,PDM002,Offline
PDM0000686,5/10/2024,2024,5,1,1293055,Bra,ELLE,PDM002,Offline
PDM0000686,5/10/2024,2024,5,1,404630,Underwear,Naomi&Nicole,PDM002,Offline
PDM0008215,5/10/2024,2024,5,1,362038,Underwear,Guy Laroche,PDM003,Offline
PDM0008215,5/10/2024,2024,5,1,362037,Underwear,Guy Laroche,PDM003,Offline
PDM0008215,5/10/2024,2024,5,1,2164352,Sleepwear,Guy Laroche,PDM003,Offline
PDM0008215,5/10/2024,2024,5,1,2085648,Sleepwear,Guy Laroche,PDM003,Offline
PDM0008215,5/10/2024,2024,5,1,881481,Bra,ELLE,PDM003,Offline
PDM0017162,5/10/2024,2024,5,1,366297,Underwear,Guy Laroche,PDM003,Offline
PDM0017162,5/10/2024,2024,5,1,366296,Underwear,Guy Laroche,PDM003,Offline
PDM0017162,5/10/2024,2024,5,1,366296,Underwear,Guy Laroche,PDM003,Offline
PDM0017162,5/10/2024,2024,5,1,1115926,Bra,Guy Laroche,PDM003,Offline
PDM0017162,5/10/2024,2024,5,1,1201111,Bra,Guy Laroche,PDM003,Offline
PDM0010991,5/10/2024,2024,5,1,325463,Underwear,ELLE,PDM003,Offline
PDM0010991,5/10/2024,2024,5,1,888889,Bra,ELLE,PDM003,Offline
PDM0010991,5/10/2024,2024,5,1,1099537,Bra,ELLE,PDM003,Offline
PDM0017143,5/10/2024,2024,5,1,1002777,Bra,Guy Laroche,PDM003,Offline
PDM0017143,5/10/2024,2024,5,1,404630,Underwear,Guy Laroche,PDM003,Offline
PDM0000869,5/10/2024,2024,5,1,1050000,Bra,ELLE,PDM004,Offline
PDM0007435,5/10/2024,2024,5,1,1252222,Bra,ELLE,PDM008,Offline
PDM0007435,5/10/2024,2024,5,1,954074,Bra,ELLE,PDM008,Offline
PDM0012843,5/10/2024,2024,5,1,1073334,Bra,ELLE,PDM008,Offline
PDM0012843,5/10/2024,2024,5,1,1073333,Bra,ELLE,PDM008,Offline
PDM0017163,5/11/2024,2024,5,1,1073334,Bra,ELLE,PDM001,Offline
PDM0017163,5/11/2024,2024,5,1,1073333,Bra,ELLE,PDM001,Offline
,5/11/2024,2024,5,1,342593,Underwear,ELLE,PDM002,Offline
PDM0006490,5/11/2024,2024,5,1,874074,Bra,ELLE,PDM003,Offline
PDM0006490,5/11/2024,2024,5,1,1109722,Bra,Guy Laroche,PDM003,Offline
PDM0006490,5/11/2024,2024,5,1,897222,Bra,Guy Laroche,PDM003,Offline
PDM0006490,5/11/2024,2024,5,1,1015278,Bra,Guy Laroche,PDM003,Offline
PDM0006490,5/11/2024,2024,5,1,1031019,Bra,Guy Laroche,PDM003,Offline
PDM0006490,5/11/2024,2024,5,1,1031019,Bra,Guy Laroche,PDM003,Offline
PDM0006490,5/11/2024,2024,5,1,1109722,Bra,Guy Laroche,PDM003,Offline
PDM0017164,5/11/2024,2024,5,1,1928241,Others,AnneBra,PDM003,Offline
PDM0017164,5/11/2024,2024,5,1,1109722,Bra,Guy Laroche,PDM003,Offline
PDM0017164,5/11/2024,2024,5,1,1031019,Bra,Guy Laroche,PDM003,Offline
PDM0017164,5/11/2024,2024,5,1,897222,Bra,Guy Laroche,PDM003,Offline
PDM0017164,5/11/2024,2024,5,1,897222,Bra,Guy Laroche,PDM003,Offline
PDM0017164,5/11/2024,2024,5,1,354167,Underwear,Guy Laroche,PDM003,Offline
PDM0017164,5/11/2024,2024,5,1,972222,Sleepwear,ELLE,PDM003,Offline
PDM0017164,5/11/2024,2024,5,1,900926,Sleepwear,ELLE,PDM003,Offline
PDM0017164,5/11/2024,2024,5,1,369444,Bra,ELLE,PDM003,Offline
PDM0017164,5/11/2024,2024,5,1,184259,Underwear,ELLE,PDM003,Offline
PDM0017165,5/11/2024,2024,5,1,1039260,Bra,ELLE,PDM003,Offline
PDM0017165,5/11/2024,2024,5,1,954074,Bra,ELLE,PDM003,Offline
PDM0017165,5/11/2024,2024,5,1,954074,Bra,ELLE,PDM003,Offline
PDM0017165,5/11/2024,2024,5,1,332222,Underwear,ELLE,PDM003,Offline
PDM0017165,5/11/2024,2024,5,1,332222,Underwear,ELLE,PDM003,Offline
PDM0017165,5/11/2024,2024,5,1,332222,Underwear,ELLE,PDM003,Offline
PDM0010402,5/11/2024,2024,5,1,2366204,Sleepwear,Guy Laroche,PDM003,Offline
PDM0001954,5/11/2024,2024,5,1,2385185,Shapewear,Guy Laroche,PDM003,Offline
PDM0001954,5/11/2024,2024,5,1,1269259,Shapewear,Miraclesuit,PDM003,Offline
PDM0010487,5/11/2024,2024,5,1,985185,Bra,ELLE,PDM003,Offline
PDM0010487,5/11/2024,2024,5,1,1055556,Bra,ELLE,PDM003,Offline
PDM0005464,5/11/2024,2024,5,1,881482,Bra,ELLE,PDM003,Offline
PDM0005464,5/11/2024,2024,5,1,1109723,Bra,ELLE,PDM003,Offline
PDM0005464,5/11/2024,2024,5,1,944445,Bra,ELLE,PDM003,Offline
PDM0005464,5/11/2024,2024,5,1,944445,Bra,ELLE,PDM003,Offline
PDM0005464,5/11/2024,2024,5,1,881481,Bra,ELLE,PDM003,Offline
PDM0005464,5/11/2024,2024,5,1,944444,Bra,ELLE,PDM003,Offline
PDM0005464,5/11/2024,2024,5,1,881481,Bra,ELLE,PDM003,Offline
PDM0005464,5/11/2024,2024,5,1,1156944,Bra,ELLE,PDM003,Offline
PDM0005464,5/11/2024,2024,5,1,1156944,Bra,ELLE,PDM003,Offline
PDM0011369,5/11/2024,2024,5,1,1015278,Bra,AnneBra,PDM004,Offline
PDM0011369,5/11/2024,2024,5,1,1015278,Bra,AnneBra,PDM004,Offline
PDM0016080,5/11/2024,2024,5,1,1284259,Shapewear,Miraclesuit,PDM004,Offline
,5/11/2024,2024,5,1,925926,Bra,ELLE,PDM004,Offline
PDM0000219,5/11/2024,2024,5,1,1111111,Bra,ELLE,PDM008,Offline
PDM0014488,5/11/2024,2024,5,1,2291482,Sleepwear,Guy Laroche,PDM008,Offline
PDM0004133,5/12/2024,2024,5,1,325000,Underwear,ELLE,PDM001,Offline
PDM0004133,5/12/2024,2024,5,1,950000,Bra,Guy Laroche,PDM001,Offline
PDM0004133,5/12/2024,2024,5,1,874074,Bra,ELLE,PDM001,Offline
PDM0004133,5/12/2024,2024,5,1,1000000,Bra,ELLE,PDM001,Offline
PDM0004133,5/12/2024,2024,5,1,1175000,Bra,ELLE,PDM001,Offline
PDM0017168,5/12/2024,2024,5,1,2547037,Others,AnneBra,PDM001,Offline
PDM0001593,5/12/2024,2024,5,-1,-2342593,Sleepwear,Guy Laroche,PDM001,Offline
,5/12/2024,2024,5,1,1055556,Bra,Guy Laroche,PDM001,Offline
,5/12/2024,2024,5,1,1166667,Bra,ELLE,PDM001,Offline
PDM0017169,5/12/2024,2024,5,1,1129630,Bra,ELLE,PDM002,Offline
PDM0001829,5/12/2024,2024,5,2,1748148,Bra,ELLE,PDM003,Offline
PDM0001829,5/12/2024,2024,5,1,342593,Underwear,ELLE,PDM003,Offline
,5/12/2024,2024,5,1,184259,Underwear,ELLE,PDM003,Offline
PDM0017167,5/12/2024,2024,5,1,2291666,Sleepwear,Guy Laroche,PDM003,Offline
PDM0017167,5/12/2024,2024,5,1,2241667,Sleepwear,Guy Laroche,PDM003,Offline
,5/12/2024,2024,5,1,1111111,Bra,ELLE,PDM003,Offline
PDM0017170,5/12/2024,2024,5,1,1658334,Shapewear,Miraclesuit,PDM003,Offline
PDM0017170,5/12/2024,2024,5,1,1083333,Bra,Guy Laroche,PDM003,Offline
PDM0017170,5/12/2024,2024,5,1,1325000,Shapewear,Miraclesuit,PDM003,Offline
PDM0017170,5/12/2024,2024,5,1,1308333,Shapewear,Guy Laroche,PDM003,Offline
PDM0017171,5/12/2024,2024,5,1,1269260,Shapewear,Miraclesuit,PDM003,Offline
PDM0017171,5/12/2024,2024,5,1,1269259,Shapewear,Miraclesuit,PDM003,Offline
PDM0017172,5/12/2024,2024,5,1,954075,Bra,ELLE,PDM003,Offline
PDM0017172,5/12/2024,2024,5,1,332222,Underwear,ELLE,PDM003,Offline
PDM0017172,5/12/2024,2024,5,1,1039259,Bra,ELLE,PDM003,Offline
PDM0017173,5/12/2024,2024,5,1,950000,Bra,Guy Laroche,PDM003,Offline
PDM0017173,5/12/2024,2024,5,1,900000,Bra,ELLE,PDM003,Offline
